CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
H2NY22196,VANESSA FAJANS-TURNER,C,DEM,286870.97,NY,22
H2NY22204,SAM ROBERTS,C,DEM,134334.47,NY,22
H2NY24150,SARAH KLEE HOOD,C,DEM,173199.71,NY,22
H8NY22151,ANTHONY BRINDISI,C,DEM,353189.12,NY,22
H2NY22212,BRANDON MCDONALD WILLIAMS,C,REP,917239.48,NY,22
H2NY22220,MICHAEL J. SIGLER,C,REP,166462.38,NY,22
H2NY22238,STEVEN M WELLS,C,REP,1221411.53,NY,22
H8NY23175,MAX DELLA PIA,O,DEM,313783.75,NY,23
H0NY27090,CHRISTOPHER L. JACOBS,I,REP,891993.64,NY,23
H2NY23137,JOSEPH SEMPOLINSKI,I,REP,287145.15,NY,23
H2NY23145,RICHARD MOON,O,REP,90956.0,NY,23
H2NY23194,MARC CHRISTIAN CENEDELLA,O,REP,39498.56,NY,23
H2NY23202,CARL PASQUALE PALADINO,O,REP,2084610.5,NY,23
H2NY23228,NICK LANGWORTHY,O,REP,673237.93,NY,23
H2NY24168,CHOL-AWAN A MAJOK,O,DEM,38103.7,NY,24
H2NY00085,ANDREW KYLE MCCARTHY,C,REP,59638.62,NY,24
H2NY23152,MARIO FRATTO,O,REP,371033.99,NY,24
H2NY24135,JOHN MURTARI,C,REP,26595.53,NY,24
H2NY24143,TIM KO,C,REP,35230.69,NY,24
H2NY24184,FLOYD MR. RAYBURN,O,REP,0.0,NY,24
H4NY22051,CLAUDIA TENNEY,I,REP,3642539.45,NY,24
H4NY24073,JOHN M KATKO,O,REP,1171221.53,NY,24
H8NY25105,JOSEPH D MORELLE,I,DEM,2358596.07,NY,25
H8NY25113,ROBIN WILT,C,DEM,0.0,NY,25
H2NY25082,LA'RON DESMOND SINGLETARY,C,REP,709806.57,NY,25
H0NY26068,EMIN EGRIU,C,DEM,101405.42,NY,26
H4NY27076,BRIAN HIGGINS,I,DEM,1864454.81,NY,26
H2NY26189,STEVEN LYNN MR II SAMS,C,REP,36659.11,NY,26
H8NY27176,NATHAN MCMURRAY,C,DEM,21408.66,NY,27
H0NY27108,BETH PARLATO,C,CRV,0.0,NY,27
H6NY29168,ERIC JJ MASSA,I,DEM,330.0,NY,29
H6NY36015,JOHN J LAFALCE,C,DEM,56958.61,NY,29
H0OH01099,KATE SCHRODER,C,DEM,14461.93,OH,1
H2OH01194,GREG LANDSMAN,C,DEM,2700067.65,OH,1
H2OH02093,FREDERICK LOUIS III KUNDRATA,C,DEM,0.0,OH,1
H2OH01186,BRENT W CENTERS,C,REP,98769.02,OH,1
H8OH01043,STEVE CHABOT,I,REP,2246582.26,OH,1
H0OH01115,KEVIN KAHN,C,LIB,3976.6,OH,1
H2OH02127,SAMANTHA MEADOWS,C,DEM,28330.05,OH,2
H2OH02135,ALAN DARNOWSKY,C,DEM,12812.75,OH,2
H2OH02085,BRAD DR. WENSTRUP,I,REP,1670776.09,OH,2
H8OH02058,PHILIP M MR. HEIMLICH,C,REP,42493.0,OH,2
H2OH03125,JOYCE BEATTY,I,DEM,1043001.84,OH,3
H2OH03141,CHRIS LONG,C,REP,0.0,OH,3
H4OH03089,ERIC T VENNON,C,REP,0.0,OH,3
H0OH04085,JEFFREY ALAN SITES,C,DEM,916816.42,OH,4
H2OH04156,TAMIE WILSON,C,DEM,170422.02,OH,4
H2OH04164,TAMARA WILSON,C,DEM,170422.02,OH,4
H6OH04082,JAMES D. JORDAN,I,REP,12721628.98,OH,4
H2OH05062,CRAIG STEPHEN SWARTZ,C,DEM,54692.3,OH,5
H2OH05070,MARTIN MATHIAS MR. III HEBERLING,C,DEM,13245.06,OH,5
H8OH05036,ROBERT EDWARD LATTA,I,REP,1355637.62,OH,5
H8OH13154,LOUIS GEORGE LYRAS,C,DEM,132597.38,OH,6
H0OH06189,BILL JOHNSON,I,REP,1580549.63,OH,6
H2OH06110,MICHAEL S. MORGENSTERN,C,REP,6538.12,OH,6
H2OH07167,JOYCE HEALY-ABRAMS,O,DEM,0.0,OH,7
H2OH07233,TRISTAN RADER,O,DEM,5557.07,OH,7
H2OH16044,MATTHEW DIEMER,O,DEM,276778.53,OH,7
H0OH18077,ROBERT GIBBS,I,REP,853756.43,OH,7
H2OH07209,DANTE SABATUCCI,O,REP,15787.87,OH,7
H2OH16051,MAX MILLER,O,REP,2972790.21,OH,7
H8OH07065,STEVE C AUSTRIA,C,REP,3600.0,OH,7
H8OH08097,VANESSA ENOCH,C,DEM,0.0,OH,8
H2OH08082,PHIL HEIMLICH,C,REP,42493.0,OH,8
H6OH08315,WARREN DAVIDSON,I,REP,1043417.28,OH,8
H2OH09031,MARCY KAPTUR,I,DEM,3785817.76,OH,9
H2OH09155,J R MAJEWSKI,C,REP,1178921.69,OH,9
H2OH09171,THERESA GAVARONE,C,REP,289320.04,OH,9
H2OH09189,CRAIG RIEDEL,C,REP,617690.52,OH,9
H2OH05047,YOUSEFF MILAD BADDAR,C,IND,6218.34,OH,9
H2OH10252,BAXTER STAPLETON,C,DEM,9294.62,OH,10
H8OH03098,DAVID ESRATI,C,DEM,45681.07,OH,10
H2OH03067,MICHAEL R REP. TURNER,I,REP,1029189.47,OH,10
H2OH11151,NINA TURNER,C,DEM,7530070.17,OH,11
H2OH11169,M SHONTEL BROWN,I,DEM,4431017.3,OH,11
H2OH11243,SETH COREY,O,DEM,60939.46,OH,11
H8OH11141,MARCIA L. FUDGE,I,DEM,219603.39,OH,11
H0OH11072,JOSHUA A MANDEL,C,REP,7630028.46,OH,11
H0OH11098,LAVERNE GORE,C,REP,46336.55,OH,11
H0OH11106,JONAH SCHULZ,C,REP,76500.9,OH,11
H6OH11160,BEVERLY A. GOLDSTEIN,C,REP,0.0,OH,11
H0OH12179,ALAINA SHEARER,C,DEM,38569.14,OH,12
H2OH12118,DANIEL JAY JR. O'CONNOR,C,DEM,328447.11,OH,12
H0OH07146,BRANDON LAPE,C,REP,489.2,OH,12
H0OH12062,PATRICK J. TIBERI,I,REP,439663.54,OH,12
H8OH12180,WILLIAM TROY BALDERSON,I,REP,1558778.66,OH,12
H2OH13215,ERIC SCOTT JONES,O,DEM,0.0,OH,13
H2OH13264,EMILIA SYKES,O,DEM,2491705.97,OH,13
H2OH07225,RYAN SAYLOR,C,REP,17289.27,OH,13
H2OH09163,MADISON GESIOTTO GILBERT,C,REP,2193907.16,OH,13
H2OH13231,SHAY HAWKINS,O,REP,164177.44,OH,13
H2OH13249,CHARLIE GADDIS,O,REP,25069.91,OH,13
H2OH13256,GREGORY WHEELER,O,REP,204130.04,OH,13
H2OH13272,JANET L FOLGER PORTER,O,REP,59056.5,OH,13
H2OH16069,JONAH SCHULZ,O,REP,76500.9,OH,13
H4OH13112,GREGORY WHEELER,,REP,0.0,OH,13
H8OH16108,CHRISTINA HAGAN,C,REP,17305.73,OH,13
H2OH13223,MATTHEW KILBOY,C,DEM,91186.14,OH,14
H2OH14098,BRENDEN P. KELLEY,C,DEM,375831.05,OH,14
H2OH14064,DAVID P JOYCE,I,REP,1442817.28,OH,14
H2OH14106,PATRICK EUGENE MR. AWTREY,C,REP,6814.58,OH,14
H2OH15194,MICHAEL STINZIANO,O,DEM,0.0,OH,15
H2OH15210,ALLISON RUSSO,O,DEM,978556.95,OH,15
H2OH15244,GREG BETTS,O,DEM,9489.3,OH,15
H2OH15277,GARY JOSEPHSON,C,DEM,41465.61,OH,15
H0OH18101,RONALD E HOOD,O,REP,283849.4,OH,15
H2OH15137,BRIAN STEWART,O,REP,108509.38,OH,15
H2OH15145,JEFF LARE,C,REP,336127.24,OH,15
H2OH15202,THOMAS HWANG,O,REP,758401.92,OH,15
H2OH15228,MIKE CAREY,I,REP,2285182.77,OH,15
H8OH15076,STEVE MR. STIVERS,I,REP,2263987.75,OH,15
H8OH16090,AARON PAUL GODFREY,O,DEM,626.38,OH,16
H0OH16097,JAMES B. RENACCI,I,REP,36260.0,OH,16
H8OH16066,KIRK SCHURING,O,REP,0.0,OH,16
H8OH16124,ANTHONY E GONZALEZ,I,REP,1369474.63,OH,16
H2OK01168,JOHN PATRICK SWOBODA,C,DEM,146.15,OK,1
H2OK01176,ADAM MARTIN,C,DEM,32748.96,OK,1
H8OK01157,KEVIN HERN,I,REP,1346742.72,OK,1
H6OK03165,EVELYN L (LOUISE) ROGERS,C,IND,1810.86,OK,1
H2OK02307,NAOMI ANDREWS,O,DEM,7072.01,OK,2
H4OK02089,DAVID DANIEL BOREN,C,DEM,117990.73,OK,2
H2OK02083,MARKWAYNE MR. MULLIN,I,REP,6125259.47,OK,2
H2OK02182,MARTY L QUINN,O,REP,206358.67,OK,2
H2OK02190,CHRIS SCHILLER,O,REP,835751.47,OK,2
H2OK02208,ERICK WYATT,O,REP,536.0,OK,2
H2OK02216,DUSTIN ROBERTS,O,REP,198072.04,OK,2
H2OK02224,BENNETT JOHN,O,REP,270920.0,OK,2
H2OK02232,JOHNNY TEEHEE,O,REP,287002.83,OK,2
H2OK02257,AVERY FRIX,O,REP,887383.88,OK,2
H2OK02273,PAMELA SMITH GORDON,O,REP,10784.09,OK,2
H2OK02281,GUY STUART BARKER,O,REP,978752.72,OK,2
H2OK02299,JOHN WESLEY NOFIRE,O,REP,142199.92,OK,2
H2OK02315,JOSH BRECHEEN,O,REP,580780.17,OK,2
H2OK02323,DAVID DERBY,O,REP,189551.54,OK,2
H6OK02233,JARRIN DALE JACKSON,C,REP,10.0,OK,2
H2OK03115,KEVIN SEAN ROBERTS,C,REP,13702.43,OK,3
H2OK03123,WILLIAM WADE BURLESON,C,REP,246095.97,OK,3
H4OK06056,FRANK D. LUCAS,I,REP,1626902.64,OK,3
H8OK04094,MARY BRANNON,C,DEM,-1632.0,OK,4
H2OK04055,TOM COLE,I,REP,2397460.91,OK,4
H2OK04113,MARC NUTTLE,C,REP,2595.36,OK,4
H6OK04114,JAMES TAYLOR,C,REP,14017.45,OK,4
H2OK05169,JOSHUA HARRIS-TILL,C,DEM,59997.32,OK,5
H8OK05109,KENDRA HORN,I,DEM,1982503.78,OK,5
H0OK05114,JAMES PAUL MR. LANKFORD,C,REP,4707427.93,OK,5
H0OK05205,STEPHANIE BICE,I,REP,2081305.19,OK,5
H0OK05288,SHELDON (SHELLI) ELIZABETH DR LANDON,C,REP,0.0,OK,5
H2OK05177,SUBRINA BANKS,C,REP,32408.0,OK,5
H6OK05228,KEVIN CALVEY,O,REP,0.0,OK,5
H2OR01133,SUZANNE MS. BONAMICI,I,DEM,965259.7,OR,1
H2OR01265,G. SCOTT PHILLIPS,C,DEM,24094.58,OR,1
H2OR02156,JOSEPH FREDERICK III YETTER,C,DEM,100291.79,OR,2
H0OR02127,CLIFF BENTZ,I,REP,601566.9,OR,2
H6OR02116,GREGORY P. MR. WALDEN,I,REP,147839.04,OR,2
H6OR03064,EARL BLUMENAUER,I,DEM,1350035.14,OR,3
H0OR03174,JOANNA HARBOUR,C,REP,8346.47,OR,3
H8OR03102,THOMAS HARRISON,C,REP,290.6,OR,3
H2OR04095,VALERIE HOYLE,O,DEM,2569971.33,OR,4
H2OR04103,ANDREW KALLOCH,O,DEM,288629.05,OR,4
H2OR04111,JOHN STEVEN DR. SELKER,O,DEM,212997.0,OR,4
H2OR04129,ZACHARY FLEMING MULHOLLAND,O,DEM,1666.0,OR,4
H2OR04152,SAMI AL-ABDRABBUH,O,DEM,56996.18,OR,4
H2OR04160,DOYLE CANNING,O,DEM,281376.12,OR,4
H0OR04107,ALEK SKARLATOS,O,REP,4584182.87,OR,4
H6OR04203,JO RAE PERKINS,C,REP,148513.1,OR,4
H8OR02161,JAMIE MCLEOD-SKINNER,C,DEM,3624684.67,OR,5
H8OR05107,KURT SCHRADER,I,DEM,5181348.28,OR,5
H0OR02168,JIMMY CRUMPACKER,C,REP,471824.13,OR,5
H2OR05209,LORI CHAVEZ-DEREMER,C,REP,2558814.1,OR,5
H2OR05217,JOHN DI PAOLA,C,REP,123034.58,OR,5
H2OR05233,LAUREL ROSES,C,REP,9731.22,OR,5
H8OR05198,MARK ALLEN CALLAHAN,C,REP,0.0,OR,5
H2OR01216,STEVEN CODY REYNOLDS,O,DEM,2700898.69,OR,6
H2OR05191,KEVIN EASTON,O,DEM,6646.01,OR,6
H2OR06017,LORETTA SMITH,O,DEM,359839.9,OR,6
H2OR06041,MATTHEW WEST,O,DEM,1335533.4,OR,6
H2OR06066,ANDREA SALINAS,O,DEM,3398902.83,OR,6
H2OR06074,KATHLEEN HARDER,O,DEM,473916.58,OR,6
H2OR06090,CARRICK RONAN MORGAN FLYNN,O,DEM,1147785.73,OR,6
H2OR06108,TERESA ALONSO LEON,O,DEM,104016.1,OR,6
H0OR05104,AMY RYAN COURSER,O,REP,117137.88,OR,6
H2OR01240,DAVID HONORABLE RUSS,O,REP,11024.0,OR,6
H2OR05183,NATE SANDVIG,O,REP,262157.83,OR,6
H2OR06033,ANGELA PLOWHEAD,O,REP,57034.04,OR,6
H2OR06058,RON NOBLE,O,REP,144542.52,OR,6
H2OR06116,JAMES (JIM) BUNN,O,REP,27074.0,OR,6
H2OR06124,MIKE ERICKSON,O,REP,3953687.35,OR,6
H2PA00034,DANIEL LEROY JR BURTON,C,REP,53824.44,PA,0
H0PA01325,CHRISTINA FINELLO,C,DEM,61903.58,PA,1
H2PA01099,ASHLEY EHASZ,C,DEM,964394.38,PA,1
H2PA01107,PAUL FERMO,C,DEM,143017.54,PA,1
H0PA05094,DASHA PRUETT,C,REP,14302.23,PA,1
H2PA01149,ALEX ENTIN,C,REP,19577.06,PA,1
H6PA08277,BRIAN FITZPATRICK,I,REP,3148642.09,PA,1
H2PA01123,CAROLINE AVERY,C,LIB,7218.65,PA,1
H0PA02091,SALEM SNOW,C,DEM,39317.98,PA,2
H4PA13199,BRENDAN F BOYLE,I,DEM,832349.98,PA,2
H2PA03129,ALEXANDRA HUNT,C,DEM,731953.11,PA,3
H2PA03145,MICHAEL COGBILL,C,DEM,7900.0,PA,3
H6PA02171,DWIGHT EVANS,I,DEM,1192319.69,PA,3
H4PA21051,PHILIP S. ENGLISH,I,REP,383.93,PA,3
H8PA04116,MADELEINE DEAN,I,DEM,1925679.55,PA,4
H0PA04279,KATHY BARNETTE,C,REP,2501412.93,PA,4
H2PA04226,CHRISTIAN NASCIMENTO,C,REP,237960.54,PA,4
H8PA15286,DAN DAVID,O,REP,1124.45,PA,4
H0PA04287,JOE MR. TARSHISH,C,IND,300.46,PA,4
H0PA05086,LOU LANNI,C,DEM,562600.0,PA,5
H6PA07113,LINDY LI,C,DEM,4500.0,PA,5
H8PA05246,DAVID WERTIME,C,DEM,763.2,PA,5
H8PA07200,MARY GAY SCANLON,I,DEM,1512234.94,PA,5
H2PA05074,DAVID GALLUCH,C,REP,734779.14,PA,5
H8PA06087,CHRISSY HOULAHAN,I,DEM,4974591.65,PA,6
H0PA06076,RYAN A COSTELLO,I,REP,124887.97,PA,6
H2PA06155,ROBERT JAMES III KENNEDY,C,REP,63864.04,PA,6
H2PA06163,STEVE FANELLI,C,REP,937221.66,PA,6
H2PA06171,RON VOGEL,C,REP,299950.21,PA,6
H2PA06189,REGINA MAURO,C,REP,59275.18,PA,6
H2PA06197,GUY CIARROCCHI,C,REP,1038514.19,PA,6
H8PA15187,GREG EDWARDS,O,DEM,21251.42,PA,7
H8PA15229,SUSAN WILD,I,DEM,7027026.2,PA,7
H0PA07074,STEVEN D WELCH,O,REP,0.0,PA,7
H0PA07132,LISA SCHELLER,C,REP,6432421.56,PA,7
H2PA07096,KEVIN DELLICKER,C,REP,231514.99,PA,7
H8PA15195,RYAN EDWARD MACKENZIE,C,REP,75952.98,PA,7
H2PA08110,JON LANZARO-FISHER,C,DEM,30102.13,PA,8
H2PA17079,MATTHEW A. CARTWRIGHT,I,DEM,5482589.39,PA,8
H0PA08197,TEDDY DANIELS,C,REP,619710.52,PA,8
H0PA08221,JIM BOGNET,C,REP,3054918.96,PA,8
H6PA11073,MICHAEL MARSICANO,C,REP,748745.49,PA,8
H8PA17050,JOHN R CHRIN,C,REP,0.0,PA,8
H2PA09126,AMANDA WALDMAN,C,DEM,30311.97,PA,9
H6PA16338,GARY WEGMAN,C,DEM,17601.29,PA,9
H0PA12181,FRED KELLER,I,REP,760909.57,PA,9
H8PA10147,DANIEL MEUSER,I,REP,1138097.94,PA,9
H0PA10110,EUGENE DEPASQUALE,C,DEM,253077.28,PA,10
H2PA10116,RICK COPLEN,C,DEM,34165.49,PA,10
H2PA10124,SHAMAINE MS DANIELS,C,DEM,412696.48,PA,10
H2PA04135,SCOTT PERRY,I,REP,3038350.12,PA,10
H2PA10108,BRIAN ALLEN,C,REP,6444.04,PA,10
H0PA11183,SARAH HAMMOND,C,DEM,5507.67,PA,11
H2PA11114,ROBERT MICHAEL III HOLLISTER,C,DEM,316796.79,PA,11
H8PA16078,JESSICA KING,O,DEM,280.41,PA,11
H6PA16320,LLOYD K. SMUCKER,I,REP,1377468.04,PA,11
H8PA11111,CHET BEILER,O,REP,250.0,PA,11
H0PA12199,LEE GRIFFIN,C,DEM,1278.7,PA,12
H0PA18097,GERALD DICKINSON,O,DEM,769790.87,PA,12
H2PA18200,SUMMER LEE,O,DEM,1827312.18,PA,12
H2PA18218,STEVEN IRWIN,O,DEM,1675433.1,PA,12
H2PA18259,BHAVINI PATEL,O,DEM,66967.71,PA,12
H2PA12070,MICHAEL DOYLE,O,REP,205104.56,PA,12
H0PA12207,TERWILLIGER ELIZABETH,O,LIB,17910.29,PA,12
H2PA13144,JEFFREY D MANNS,C,REP,2391.72,PA,13
H8PA13125,JOHN JOYCE,I,REP,432003.62,PA,13
H8PA18199,GUY MR. RESCHENTHALER,I,REP,2181930.15,PA,14
H2PA15131,MIKE MOLESEVICH,C,DEM,49953.34,PA,15
H2PA15123,GEORGE RATHMELL,C,REP,16343.0,PA,15
H8PA05071,GLENN MR. THOMPSON,I,REP,2431756.89,PA,15
H2PA16089,RICHARD EDWARD TELESZ,C,DEM,40783.48,PA,16
H2PA16097,DANIEL PASTORE,C,DEM,860292.72,PA,16
H0PA03271,GEORGE J JR KELLY,I,REP,1380130.44,PA,16
H2PA17095,WILLIAM ROYSDON MURRAY,O,DEM,1345.25,PA,17
H2PA17103,CHRISTOPHER DELUZIO,O,DEM,3271004.88,PA,17
H2PA17137,SEAN MELOY,O,DEM,321273.32,PA,17
H8PA18181,CONOR LAMB,I,DEM,7182029.68,PA,17
H0PA17115,RICHARD SEAN PARNELL,C,REP,2310099.31,PA,17
H2PA17111,TRICIA STAIBLE,O,REP,108711.0,PA,17
H2PA17145,DEAN CAVARETTA,O,REP,0.04,PA,17
H2PA17152,JASON KILLMEYER,O,REP,177329.75,PA,17
H2PA17160,JEREMY SHAFFER,O,REP,2721426.5,PA,17
H2PA17178,SAMUEL III DEMARCO,O,REP,10630.0,PA,17
H2PA17186,KATHY CODER,C,REP,33668.61,PA,17
H6PA17161,GLENN A GEISSINGER,C,REP,0.0,PA,17
H2PA18234,JEFF WOODARD,O,DEM,1196.0,PA,18
H4PA18131,MICHAEL DOYLE,I,DEM,436436.7,PA,18
H0PR00051,JOSE A HERNANDEZ-MAYORAL,C,DEM,0.0,PR,0
H8PR00054,ANIBAL ACEVEDO-VILA,C,DEM,8223.65,PR,0
H8PR00062,PEDRO PIERLUISI,I,DEM,0.0,PR,0
H4PR00095,MIGUEL HERNANDEZ VIVONI,O,OTH,0.0,PR,0
H6PR00082,JENNIFFER GONZALEZ COLON,I,PNP,452749.37,PR,0
H0RI01073,DAVID N CICILLINE,I,DEM,1660126.72,RI,1
H0RI01081,WILLIAM J LYNCH,O,DEM,0.0,RI,1
H2RI01202,ALLEN R WATERS,C,REP,46963.26,RI,1
H8RI01092,FREDERICK WYSOCKI,C,REP,2680.25,RI,1
H0RI02139,JAMES R HONORABLE LANGEVIN,I,DEM,581119.28,RI,2
H0RI02295,DYLAN CONLEY,C,DEM,84.0,RI,2
H2RI02069,SPENCER E DICKINSON,C,DEM,6687.5,RI,2
H2RI02150,EDWIN PACHECO,O,DEM,61381.27,RI,2
H2RI02176,JOY FOX,O,DEM,326225.4,RI,2
H2RI02184,SETH MAGAZINER,O,DEM,3864245.92,RI,2
H2RI02218,OMAR BAH,O,DEM,87268.59,RI,2
H2RI02234,DAVID SEGAL,O,DEM,595670.75,RI,2
H2RI02242,SARAH MORGENTHAU,O,DEM,984779.82,RI,2
H0RI02287,BOB LANCIA,O,REP,164033.07,RI,2
H2RI02168,JESSICA DE LA CRUZ,O,REP,69693.23,RI,2
H2RI02226,ALLAN FUNG,O,REP,2244824.25,RI,2
H2SC01101,REBECCA NIESS CINGOLANI,C,DEM,13576.71,SC,1
H2SC01127,ANNIE DR. ANDREWS,C,DEM,1982884.26,SC,1
H4SC01172,ELIZABETH COLBERT BUSCH,O,DEM,8830.0,SC,1
H0SC01394,NANCY MACE,I,REP,5733463.53,SC,1
H2SC01077,LYNZ PIPER-LOOMIS,C,REP,148826.59,SC,1
H2SC01085,INGRID CENTURION,C,REP,47208.23,SC,1
H2SC01119,KEITH WARRICK BLANDFORD,C,REP,0.0,SC,1
H2SC01150,KATIE ARRINGTON,C,REP,1011046.45,SC,1
H4SC01073,MARSHALL C. HON. SANFORD,I,REP,30929.32,SC,1
H2SC01135,ALEJANDRO ARIEL MR OTMAN,C,IND,0.0,SC,1
H2SC02182,JUDDSON LARKINS,C,DEM,94871.75,SC,2
H8SC02114,ANNABELLE ROBERTSON,C,DEM,0.0,SC,2
H2SC02059,JOE THE HON. WILSON,I,REP,830198.74,SC,2
H0SC03077,JEFFREY D MR. DUNCAN,I,REP,1459464.85,SC,3
H8SC04227,D LEE TURNER,O,DEM,23211.0,SC,4
H0SC04240,ANDREW THOMAS SMART,C,REP,0.0,SC,4
H2SC04139,MICHAEL JAMES MR. LAPIERRE,C,REP,185207.43,SC,4
H2SC04147,MARK BURNS,C,REP,248699.34,SC,4
H2SC04154,GEORGE ASSAD ABUZEID,C,REP,20507.94,SC,4
H8SC04250,WILLIAM R IV TIMMONS,I,REP,1704453.21,SC,4
H8SC04342,LEE BRIGHT,O,REP,264.99,SC,4
H2SC05094,KEVIN ECKERT,C,DEM,14843.06,SC,5
H2SC05102,EVANGELINE HUNDLEY,C,DEM,15660.88,SC,5
H8SC05158,RALPH W. JR. NORMAN,I,REP,1086941.49,SC,5
H2SC02042,JAMES E. CLYBURN,I,DEM,3278334.83,SC,6
H2SC06019,ROBIN TALLON,C,DEM,367687.13,SC,6
H2SC06134,GREGG MARCEL DIXON,C,DEM,235700.97,SC,6
H2SC06142,DUKE BUCKNER,C,REP,204554.58,SC,6
H2SC06159,AURIOL SONIA POLLARD,C,REP,17413.0,SC,6
H2SC07066,TOM RICE,I,REP,2873670.85,SC,7
H2SC07173,WILLIAM KENNETH RICHARDSON,C,REP,863272.99,SC,7
H2SC07207,JEANETTE M SPURLOCK,C,REP,2762.71,SC,7
H2SC07215,TOM DUNN,C,REP,39131.48,SC,7
H2SC07223,STEVE REICHERT,C,REP,16575.0,SC,7
H2SC07231,BARBARA MRS. ARTHUR,C,REP,155624.05,SC,7
H2SC07256,GRAHAM ALLEN,C,REP,801790.92,SC,7
H2SC07272,MARK STRUTHERS MCBRIDE,C,REP,48511.86,SC,7
H2SC07280,RUSSELL FRY,C,REP,1218494.55,SC,7
H2SC07298,GARRETT DR. BARTON,C,REP,255510.04,SC,7
H2SC07306,SPENCER ALLEN MORRIS,C,REP,35017.83,SC,7
H2SD01058,RYAN RYDER,C,DEM,308.95,SD,0
H2SD01041,TAFFY HOWARD,C,REP,332055.62,SD,0
H8SD01055,DUSTY JOHNSON,I,REP,1316536.62,SD,0
H8SD01063,SHANTEL KREBS,O,REP,0.0,SD,0
H0TN01092,BLAIR NICOLE WALSINGHAM,O,DEM,7674.74,TN,1
H0TN01100,STEPHEN MATSON MR. DARDEN,O,REP,4960.0,TN,1
H0TN01118,DIANA HARSHBARGER,I,REP,1323357.17,TN,1
H2TN02120,MARK DESMOND DR. HARMON,C,DEM,81494.79,TN,2
H8TN02069,JOHN J REP. JR. DUNCAN,I,REP,73101.43,TN,2
H8TN02119,TIM BURCHETT,I,REP,1194820.64,TN,2
H8TN02127,JAMES LLOYD MATLOCK,O,REP,0.0,TN,2
H8TN02200,JASON EMERT,O,REP,0.0,TN,2
H0TN03452,MEG GORMAN,C,DEM,68549.71,TN,3
H2TN03219,MARY GORMAN,C,DEM,68549.71,TN,3
H0TN03254,CHARLES J FLEISCHMANN,I,REP,924871.13,TN,3
H2TN03227,KENNETH FARRELL MR. SR MORGAN,C,REP,24350.0,TN,3
H2TN03243,SANDY FOR CASEY,C,REP,18780.79,TN,3
H8TN04123,RUSSELL STEELE,C,DEM,11231.07,TN,4
H0TN04195,SCOTT HON. DESJARLAIS,I,REP,161447.05,TN,4
H2TN43017,STEVEN ERICH MR. HUBBARD,C,IND,0.0,TN,4
H0TN05333,JUSTIN BAUTISTA-JONES,C,DEM,0.0,TN,5
H2TN05131,JAMES COOPER,I,DEM,1428067.28,TN,5
H2TN05438,HEIDI CAMPBELL,O,DEM,1084278.11,TN,5
H2TN05297,QUINCY MCKNIGHT,O,REP,34087.7,TN,5
H2TN05339,ROBBY STARBUCK,O,REP,515957.27,TN,5
H2TN05347,NATISHA LOUISE BROOKS,O,REP,81393.73,TN,5
H2TN05354,WILLIAM BAXTER LEE,O,REP,633376.38,TN,5
H2TN05362,MORGAN ORTAGUS,O,REP,641656.03,TN,5
H2TN05370,KURT WINSTEAD,O,REP,2241629.33,TN,5
H2TN05396,GENI MRS. BATCHELOR,O,REP,18846.7,TN,5
H2TN05404,BETH HARWELL,O,REP,1072825.5,TN,5
H2TN05420,TIMOTHY BRUCE LEE,O,REP,38370.77,TN,5
H2TN05446,ANDY OGLES,O,REP,888751.19,TN,5
H2TN05453,CHARLES GARFIELD III WITTUM,O,REP,77985.5,TN,5
H2TN05461,STEWART THOMAS PARKS,O,REP,11251.71,TN,5
H2TN05479,JEFF BEIERLEIN,O,REP,202152.76,TN,5
H2TN06162,RANDAL DEAN COOPER,C,DEM,4392.33,TN,6
H4TN04015,BART GORDON,I,DEM,86666.15,TN,6
H6TN06155,DAVID W. KENT,C,DEM,0.0,TN,6
H0TN06224,LOU ANN ZELENIK,C,REP,0.0,TN,6
H8TN06086,JUDD MATHENY,O,REP,0.0,TN,6
H8TN06094,JOHN W. ROSE,I,REP,1677493.23,TN,6
H2TN06030,MARSHA MRS. BLACKBURN,I,REP,1253932.75,TN,7
H8TN07076,MARK DR. GREEN,I,REP,1915750.51,TN,7
H0TN07271,RONALD MR BROWN,C,IAP,0.0,TN,7
H2TN08184,LYNNETTE WILLIAMS,C,DEM,775.0,TN,8
H6TN08250,ERIKA STOTTS-PEARSON,C,DEM,150.0,TN,8
H0TN08246,STEVE MR. FINCHER,I,REP,53045.03,TN,8
H2TN07103,DAVID KUSTOFF,I,REP,1467247.52,TN,8
H2TN08150,ROBERT LOUIS MR. HENDRY,C,REP,74673.6,TN,8
H2TN08168,GARY DEAN DR. CLOUSE,C,REP,2014.4,TN,8
H4TN08099,JOHN JOHN MILLS,O,REP,7172.26,TN,8
H6TN08151,BRIAN KELSEY,O,REP,9.0,TN,8
H6TN08177,MARK H JR LUTTRELL,O,REP,529.0,TN,8
H8TN07043,THOMAS F III LEATHERWOOD,O,REP,0.0,TN,8
H2TN08077,JAMES HART,C,IND,4386.17,TN,8
H6TN09068,STEVE I MR. COHEN,I,DEM,313772.7,TN,9
H0TN09061,CHARLOTTE BERGMANN,C,REP,48231.83,TN,9
H2TN09216,CHARLES BROWN IV DUDLEY,C,REP,549264.62,TN,9
