id,year,state,state_po,district,runoff,special,candidate_name,party,CAND_ICI,TTL_DISB,adjusted_vote_margin,candidate_votes,total_votes,NHE,pvi,percent_of_vote,vote_margin,FEC_candidate_id
2012GA9,2012,GEORGIA,GA,9,,False,JODY COOLEY,Democrat,,,-25.38,60052,252153,-1.1,27.0,0.2382,0.5236,
2012HI1,2012,HAWAII,HI,1,,False,CHARLES K DJOU,Republican,C,926223.37,-12.01,96824,217876,-1.1,-11.0,0.4444,0.0903,H0HI01157
2012HI1,2012,HAWAII,HI,1,,False,COLLEEN W HANABUSA,Democrat,I,1448162.67,12.19,116505,217876,-1.1,-11.0,0.5347,0.0903,H2HI02110
2012HI2,2012,HAWAII,HI,2,,False,KAWIKA CROWLEY,Republican,,,-14.52,40707,219283,-1.1,-14.0,0.1856,0.5828,
2012HI2,2012,HAWAII,HI,2,,False,TULSI GABBARD,Democrat,O,1516206.61,15.68,168503,219283,-1.1,-14.0,0.7684,0.5828,H2HI02508
2012IA1,2012,IOWA,IA,1,,False,BEN LANGE,Republican,C,1079784.4,-5.95,162465,390849,-1.1,-5.0,0.4157,0.1534,H0IA01117
2012IA1,2012,IOWA,IA,1,,False,BRUCE L BRALEY,Democrat,I,2664440.22,6.25,222422,390849,-1.1,-5.0,0.5691,0.1534,H6IA01098
2012IA1,2012,IOWA,IA,1,,False,GEORGE TODD KRAIL II,Other,C,8584.38,,931,390849,-1.1,-5.0,0.0024,0.1534,H2IA01071
2012IA1,2012,IOWA,IA,1,,False,GREGORY HUGHES,Other,,,,4772,390849,-1.1,-5.0,0.0122,0.1534,
2012IA2,2012,IOWA,IA,2,,False,ALAN AVERSA,Other,,,,7112,381275,-1.1,-4.0,0.0187,0.1309,
2012IA2,2012,IOWA,IA,2,,False,DAVID LOEBSACK,Democrat,I,1544560.57,5.23,211863,381275,-1.1,-4.0,0.5557,0.1309,H6IA02146
2012IA2,2012,IOWA,IA,2,,False,JOHN ARCHER,Republican,C,967708.31,-4.97,161977,381275,-1.1,-4.0,0.4248,0.1309,H2IA02053
2012IA3,2012,IOWA,IA,3,,False,DAVID ROSENFELD,Other,,,,6286,386842,-1.1,1.0,0.0162,0.0863,
2012IA3,2012,IOWA,IA,3,,False,LEONARD L BOSWELL,Democrat,I,1766438.74,0.19,168632,386842,-1.1,1.0,0.4359,0.0863,H6IA03144
2012IA3,2012,IOWA,IA,3,,False,SCOTT G BATCHER,Other,,,,9352,386842,-1.1,1.0,0.0242,0.0863,
2012IA3,2012,IOWA,IA,3,,False,TOM LATHAM,Republican,I,3886262.09,-0.01,202000,386842,-1.1,1.0,0.5222,0.0863,H4IA05102
2012IA4,2012,IOWA,IA,4,,False,CHRISTIE VILSACK,Democrat,C,3355947.81,-2.82,169470,377883,-1.1,4.0,0.4485,0.0809,H2IA04117
2012IA4,2012,IOWA,IA,4,,False,MARTIN JAMES MONROE,Other,,,,8124,377883,-1.1,4.0,0.0215,0.0809,
2012IA4,2012,IOWA,IA,4,,False,STEVE KING,Republican,I,3815764.55,2.98,200063,377883,-1.1,4.0,0.5294,0.0809,H2IA05072
2012ID1,2012,IDAHO,ID,1,,False,JIMMY FARRIS,Democrat,C,82903.74,-16.58,97450,316724,-1.1,18.0,0.3077,0.3219,H2ID01101
2012ID1,2012,IDAHO,ID,1,,False,PRO-LIFE,Other,C,11157.0,,7607,316724,-1.1,18.0,0.024,0.3219,H2ID01150
2012ID1,2012,IDAHO,ID,1,,False,RAUL R LABRADOR,Republican,I,619719.06,17.22,199402,316724,-1.1,18.0,0.6296,0.3219,H0ID01253
2012ID1,2012,IDAHO,ID,1,,False,ROB OATES,Other,,,,12265,316724,-1.1,18.0,0.0387,0.3219,
2012ID2,2012,IDAHO,ID,2,,False,MICHAEL K SIMPSON,Republican,I,1192871.28,16.2,207412,318494,-1.1,17.0,0.6512,0.3032,H8ID02064
2012ID2,2012,IDAHO,ID,2,,False,NICOLE LEFAVOUR,Democrat,C,343549.3,-15.6,110847,318494,-1.1,17.0,0.348,0.3032,H2ID02133
2012IL1,2012,ILLINOIS,IL,1,,False,BOBBY L RUSH,Democrat,I,476407.1,29.58,236854,320844,-1.1,-28.0,0.7382,0.4764,H2IL01042
2012IL1,2012,ILLINOIS,IL,1,,False,DONALD E PELOQUIN,Republican,C,99791.83,-28.62,83989,320844,-1.1,-28.0,0.2618,0.4764,H2IL01166
2012IL10,2012,ILLINOIS,IL,10,,False,BRAD SCHNEIDER,Democrat,C,3029605.21,9.11,133890,264454,-1.1,-8.0,0.5063,0.0126,H2IL10068
2012IL10,2012,ILLINOIS,IL,10,,False,ROBERT J DOLD,Republican,C,4543848.98,-9.09,130564,264454,-1.1,-8.0,0.4937,0.0126,H0IL10302
2012IL11,2012,ILLINOIS,IL,11,,False,BILL FOSTER,Democrat,C,3611720.92,7.27,148928,254295,-1.1,-6.0,0.5857,0.1714,H8IL14067
2012IL11,2012,ILLINOIS,IL,11,,False,JUDY BIGGERT,Republican,I,3240188.83,-6.93,105348,254295,-1.1,-6.0,0.4143,0.1714,H8IL13069
2012IL12,2012,ILLINOIS,IL,12,,False,JASON PLUMMER,Republican,O,1346211.06,-3.01,129902,303949,-1.1,-2.0,0.4274,0.0891,H2IL12098
2012IL12,2012,ILLINOIS,IL,12,,False,PAULA BRADSHAW,Other,O,11353.17,,17045,303949,-1.1,-2.0,0.0561,0.0891,H2IL12130
2012IL12,2012,ILLINOIS,IL,12,,False,WILLIAM L ENYART,Democrat,O,1167686.09,3.19,157000,303949,-1.1,-2.0,0.5165,0.0891,H2IL12122
2012IL13,2012,ILLINOIS,IL,13,,False,DAVID M GILL,Democrat,C,1322590.41,2.1,136032,294385,-1.1,-1.0,0.4621,0.0034,H4IL15055
2012IL13,2012,ILLINOIS,IL,13,,False,JOHN HARTMAN,Other,O,23417.43,,21319,294385,-1.1,-1.0,0.0724,0.0034,H2IL13138
2012IL13,2012,ILLINOIS,IL,13,,False,RODNEY DAVIS,Republican,O,1383023.66,-2.1,137034,294385,-1.1,-1.0,0.4655,0.0034,H2IL13120
2012IL14,2012,ILLINOIS,IL,14,,False,DENNIS ANDERSON,Democrat,C,97898.78,-4.72,124351,301954,-1.1,6.0,0.4118,0.1764,H2IL14078
2012IL14,2012,ILLINOIS,IL,14,,False,RANDY HULTGREN,Republican,I,1350126.39,5.08,177603,301954,-1.1,6.0,0.5882,0.1764,H0IL14080
2012IL15,2012,ILLINOIS,IL,15,,False,ANGELA MICHAEL,Democrat,C,10455.0,-9.53,94162,299937,-1.1,11.0,0.3139,0.3722,H2IL15083
2012IL15,2012,ILLINOIS,IL,15,,False,JOHN SHIMKUS,Republican,I,2384832.07,10.27,205775,299937,-1.1,11.0,0.6861,0.3722,H2IL20042
2012IL16,2012,ILLINOIS,IL,16,,False,ADAM KINZINGER,Republican,I,1972829.81,3.14,181789,294090,-1.1,4.0,0.6181,0.2362,H0IL11052
2012IL16,2012,ILLINOIS,IL,16,,False,WANDA ROHL,Democrat,C,31837.3,-2.66,112301,294090,-1.1,4.0,0.3819,0.2362,H2IL16057
2012IL17,2012,ILLINOIS,IL,17,,False,CHERI BUSTOS,Democrat,C,2187282.79,7.17,153519,288161,-1.1,-6.0,0.5328,0.0656,H2IL17071
2012IL17,2012,ILLINOIS,IL,17,,False,ROBERT T SCHILLING,Republican,C,2571549.53,-7.03,134623,288161,-1.1,-6.0,0.4672,0.0656,H0IL17059
2012IL18,2012,ILLINOIS,IL,18,,False,AARON SCHOCK,Republican,I,2170938.49,9.38,244467,329631,-1.1,10.0,0.7416,0.4832,H8IL18043
2012IL18,2012,ILLINOIS,IL,18,,False,STEVE WATERWORTH,Democrat,,,-8.42,85164,329631,-1.1,10.0,0.2584,0.4832,
2012IL2,2012,ILLINOIS,IL,2,,False,BRIAN WOODWORTH,Republican,C,18129.16,-27.7,69115,297712,-1.1,-27.0,0.2322,0.4003,H2IL02149
2012IL2,2012,ILLINOIS,IL,2,,False,JESSE L JACKSON JR,Democrat,I,1063065.87,28.5,188303,297712,-1.1,-27.0,0.6325,0.4003,H6IL02124
2012IL2,2012,ILLINOIS,IL,2,,False,MARCUS LEWIS,Other,,,,40006,297712,-1.1,-27.0,0.1344,0.4003,
2012IL3,2012,ILLINOIS,IL,3,,False,DANIEL LIPINSKI,Democrat,I,589524.78,6.47,168738,246398,-1.1,-5.0,0.6848,0.3696,H4IL03077
2012IL3,2012,ILLINOIS,IL,3,,False,RICHARD L GRABOWSKI,Republican,C,13168.09,-5.73,77653,246398,-1.1,-5.0,0.3152,0.3696,H2IL03121
2012IL4,2012,ILLINOIS,IL,4,,False,HECTOR CONCEPCION,Republican,C,14191.0,-26.44,27279,160509,-1.1,-26.0,0.17,0.66,H2IL04145
2012IL4,2012,ILLINOIS,IL,4,,False,LUIS V GUTIERREZ,Democrat,I,383848.64,27.76,133226,160509,-1.1,-26.0,0.83,0.66,H2IL08039
2012IL5,2012,ILLINOIS,IL,5,,False,DAN SCHMITT,Republican,,,-16.73,77289,270377,-1.1,-16.0,0.2859,0.3714,
2012IL5,2012,ILLINOIS,IL,5,,False,MIKE QUIGLEY,Democrat,I,703729.55,17.47,177729,270377,-1.1,-16.0,0.6573,0.3714,H0IL05096
2012IL5,2012,ILLINOIS,IL,5,,False,NANCY WADE,Other,C,6124.0,,15359,270377,-1.1,-16.0,0.0568,0.3714,H2IL05183
2012IL6,2012,ILLINOIS,IL,6,,False,LESLIE COOLIDGE,Democrat,C,411149.93,-3.72,132991,326129,-1.1,5.0,0.4078,0.1844,H2IL06058
2012IL6,2012,ILLINOIS,IL,6,,False,PETER J ROSKAM,Republican,I,3406887.17,4.08,193138,326129,-1.1,5.0,0.5922,0.1844,H6IL06117
2012IL7,2012,ILLINOIS,IL,7,,False,DANNY K DAVIS,Democrat,I,512310.04,38.84,242439,286435,-1.1,-37.0,0.8464,0.7365,H4IL07037
2012IL7,2012,ILLINOIS,IL,7,,False,JOHN H MONAGHAN,Other,,,,12523,286435,-1.1,-37.0,0.0437,0.7365,
2012IL7,2012,ILLINOIS,IL,7,,False,RITA ZAK,Republican,,,-37.36,31466,286435,-1.1,-37.0,0.1099,0.7365,
2012IL8,2012,ILLINOIS,IL,8,,False,JOE WALSH,Republican,I,2008414.74,-7.01,101860,225066,-1.1,-6.0,0.4526,0.0948,H0IL08090
2012IL8,2012,ILLINOIS,IL,8,,False,TAMMY DUCKWORTH,Democrat,C,5208691.38,7.19,123206,225066,-1.1,-6.0,0.5474,0.0948,H6IL06141
2012IL9,2012,ILLINOIS,IL,9,,False,JANICE D SCHAKOWSKY,Democrat,I,1338067.35,16.43,194869,293807,-1.1,-15.0,0.6633,0.3266,H8IL09067
2012IL9,2012,ILLINOIS,IL,9,,False,TIMOTHY C WOLFE,Republican,C,63491.75,-15.77,98924,293807,-1.1,-15.0,0.3367,0.3266,H2IL09110
2012IN1,2012,INDIANA,IN,1,,False,JOEL PHELPS,Republican,C,75872.42,-9.75,91291,279034,-1.1,-9.0,0.3272,0.3456,H2IN01123
2012IN1,2012,INDIANA,IN,1,,False,PETER J VISCLOSKY,Democrat,I,1064314.53,10.45,187743,279034,-1.1,-9.0,0.6728,0.3456,H4IN01012
2012IN2,2012,INDIANA,IN,2,,False,BRENDAN MULLEN,Democrat,O,1278023.1,-5.89,130113,273475,-1.1,7.0,0.4758,0.0143,H2IN02204
2012IN2,2012,INDIANA,IN,2,,False,JACKIE WALORSKI,Republican,O,1874002.93,5.91,134033,273475,-1.1,7.0,0.4901,0.0143,H0IN02190
2012IN2,2012,INDIANA,IN,2,,False,JOSEPH WAYNE RUIZ,Other,,,,9326,273475,-1.1,7.0,0.0341,0.0143,
2012IN3,2012,INDIANA,IN,3,,False,KEVIN R BOYD,Democrat,C,40023.22,-11.56,92363,280235,-1.1,13.0,0.3296,0.3408,H6IN00027
2012IN3,2012,INDIANA,IN,3,,False,MARLIN A STUTZMAN,Republican,I,806826.38,12.24,187872,280235,-1.1,13.0,0.6704,0.3408,H0IN03198
2012IN4,2012,INDIANA,IN,4,,False,BENJAMIN J GEHLHAUSEN,Other,,,,10565,272268,-1.1,13.0,0.0388,0.278,
2012IN4,2012,INDIANA,IN,4,,False,TARA E NELSON,Democrat,C,21575.87,-11.62,93015,272268,-1.1,13.0,0.3416,0.278,H2IN04135
2012IN4,2012,INDIANA,IN,4,,False,TODD ROKITA,Republican,I,942938.74,12.18,168688,272268,-1.1,13.0,0.6196,0.278,H0IN04170
2012IN5,2012,INDIANA,IN,5,,False,CHARD REID,Other,,,,13442,333359,-1.1,11.0,0.0403,0.2077,
2012IN5,2012,INDIANA,IN,5,,False,SCOTT RESKE,Democrat,O,399589.84,-9.69,125347,333359,-1.1,11.0,0.376,0.2077,H2IN05090
2012IN5,2012,INDIANA,IN,5,,False,SUSAN BROOKS,Republican,O,1265518.73,10.11,194570,333359,-1.1,11.0,0.5837,0.2077,H2IN05082
2012IN6,2012,INDIANA,IN,6,,False,BRADLEY T BOOKOUT,Democrat,O,73448.78,-10.66,96678,275253,-1.1,12.0,0.3512,0.2396,H2IN06213
2012IN6,2012,INDIANA,IN,6,,False,LUKE MESSER,Republican,O,1115097.24,11.14,162613,275253,-1.1,12.0,0.5908,0.2396,H0IN02125
2012IN6,2012,INDIANA,IN,6,,False,REX BELL,Other,O,7130.0,,15962,275253,-1.1,12.0,0.058,0.2396,H2IN06270
2012IN7,2012,INDIANA,IN,7,,False,ANDRE CARSON,Democrat,I,1027625.01,10.36,162122,257950,-1.1,-9.0,0.6285,0.257,H8IN07184
2012IN7,2012,INDIANA,IN,7,,False,CARLOS A MAY,Republican,C,102083.05,-9.84,95828,257950,-1.1,-9.0,0.3715,0.257,H0IN07157
2012IN8,2012,INDIANA,IN,8,,False,BART GADAU,Other,,,,10134,283992,-1.1,8.0,0.0357,0.1029,
2012IN8,2012,INDIANA,IN,8,,False,DAVE CROOKS,Democrat,C,1055014.97,-6.8,122325,283992,-1.1,8.0,0.4307,0.1029,H2IN08094
2012IN8,2012,INDIANA,IN,8,,False,LARRY BUCSHON,Republican,I,1389537.18,7.0,151533,283992,-1.1,8.0,0.5336,0.1029,H0IN08114
2012IN9,2012,INDIANA,IN,9,,False,SHELLI YODER,Democrat,C,416029.69,-7.79,132848,298180,-1.1,9.0,0.4455,0.109,H2IN09167
2012IN9,2012,INDIANA,IN,9,,False,TODD C YOUNG,Republican,I,1823459.34,8.01,165332,298180,-1.1,9.0,0.5545,0.109,H0IN09070
2012KS1,2012,KANSAS,KS,1,,False,TIM HUELSKAMP,Republican,,,20.9,211337,211337,-1.1,22.0,1.0,0.0,
2012KS2,2012,KANSAS,KS,2,,False,DENNIS HAWVER,Other,C,3224.12,,12520,293718,-1.1,7.0,0.0426,0.1829,H0KS02121
2012KS2,2012,KANSAS,KS,2,,False,LYNN JENKINS,Republican,I,1492090.28,6.08,167463,293718,-1.1,7.0,0.5701,0.1829,H8KS02090
2012KS2,2012,KANSAS,KS,2,,False,TOBIAS SCHLINGENSIEPEN,Democrat,C,215357.3,-5.72,113735,293718,-1.1,7.0,0.3872,0.1829,H2KS02119
2012KS3,2012,KANSAS,KS,3,,False,JOEL BALAM,Other,C,3074.1,,92675,293762,-1.1,5.0,0.3155,0.369,H8KS03056
2012KS3,2012,KANSAS,KS,3,,False,KEVIN YODER,Republican,I,665713.93,4.27,201087,293762,-1.1,5.0,0.6845,0.369,H0KS03137
2012KS4,2012,KANSAS,KS,4,,False,MIKE POMPEO,Republican,I,787675.06,13.21,161094,258922,-1.1,14.0,0.6222,0.3064,H0KS04051
2012KS4,2012,KANSAS,KS,4,,False,ROBERT LEON TILLMAN,Democrat,C,57683.07,-12.59,81770,258922,-1.1,14.0,0.3158,0.3064,H0KS04101
2012KS4,2012,KANSAS,KS,4,,False,THOMAS JEFFERSON,Other,,,,16058,258922,-1.1,14.0,0.062,0.3064,
2012KY1,2012,KENTUCKY,KY,1,,False,CHARLES KENDALL HATCHETT,Democrat,,,-12.51,87199,287155,-1.1,14.0,0.3037,0.3926,
2012KY1,2012,KENTUCKY,KY,1,,False,ED WHITFIELD,Republican,I,1466340.54,13.29,199956,287155,-1.1,14.0,0.6963,0.3926,H4KY01040
2012KY2,2012,KENTUCKY,KY,2,,False,ANDREW R BEACHAM,Other,C,932.0,,6304,282267,-1.1,15.0,0.0223,0.3258,H2KY02117
2012KY2,2012,KENTUCKY,KY,2,,False,BRETT GUTHRIE,Republican,I,1027866.31,14.23,181508,282267,-1.1,15.0,0.643,0.3258,H8KY02031
2012KY2,2012,KENTUCKY,KY,2,,False,CRAIG R ASTOR,Other,,,,4914,282267,-1.1,15.0,0.0174,0.3258,
2012KY2,2012,KENTUCKY,KY,2,,False,DAVID LYNN WILLIAMS,Democrat,,,-13.57,89541,282267,-1.1,15.0,0.3172,0.3258,
2012KY3,2012,KENTUCKY,KY,3,,False,BROOKS WICKER,Republican,C,43117.0,-3.81,111452,322656,-1.1,-3.0,0.3454,0.2942,H0KY03226
2012KY3,2012,KENTUCKY,KY,3,,False,JOHN A YARMUTH,Democrat,I,725040.26,4.39,206385,322656,-1.1,-3.0,0.6396,0.2942,H6KY03124
2012KY3,2012,KENTUCKY,KY,3,,False,ROBERT L DEVORE JR,Other,,,,4819,322656,-1.1,-3.0,0.0149,0.2942,
2012KY4,2012,KENTUCKY,KY,4,,False,DAVID LEWIS,Other,,,,8674,299444,-1.1,15.0,0.029,0.2715,
2012KY4,2012,KENTUCKY,KY,4,,False,THOMAS MASSIE,Republican,I,966562.38,14.17,186036,299444,-1.1,15.0,0.6213,0.2715,H2KY04121
2012KY4,2012,KENTUCKY,KY,4,,False,"WILLIAM R ""BILL"" ADKINS",Democrat,O,157883.54,-13.63,104734,299444,-1.1,15.0,0.3498,0.2715,H2KY04139
2012KY5,2012,KENTUCKY,KY,5,,False,HAROLD ROGERS,Republican,I,1322648.03,15.46,195408,250855,-1.1,16.0,0.779,0.558,H0KY05015
2012KY5,2012,KENTUCKY,KY,5,,False,KENNETH S STEPP,Democrat,C,1973.27,-14.34,55447,250855,-1.1,16.0,0.221,0.558,H6KY05111
2012KY6,2012,KENTUCKY,KY,6,,False,BEN CHANDLER,Democrat,I,2533044.02,-5.86,141438,303000,-1.1,7.0,0.4668,0.0389,H4KY06072
2012KY6,2012,KENTUCKY,KY,6,,False,"GARLAND ""ANDY"" BARR",Republican,C,2211676.11,5.94,153222,303000,-1.1,7.0,0.5057,0.0389,H0KY06104
2012LA1,2012,LOUISIANA,LA,1,,False,ARDEN WELLS,Other,,,,4288,290410,-1.1,23.0,0.0148,0.4538,
2012LA1,2012,LOUISIANA,LA,1,,False,"DAVID ""TURK"" TURKNETT",Other,,,,6079,290410,-1.1,23.0,0.0209,0.4538,
2012LA1,2012,LOUISIANA,LA,1,,False,GARY KING,Republican,C,11749.1,22.35,24844,290410,-1.1,23.0,0.0855,0.4538,H2LA01075
2012LA1,2012,LOUISIANA,LA,1,,False,"M V ""VINNY"" MENDOZA",Democrat,,,-21.45,61703,290410,-1.1,23.0,0.2125,0.4538,
2012LA1,2012,LOUISIANA,LA,1,,False,STEVE SCALISE,Republican,I,1198851.91,22.35,193496,290410,-1.1,23.0,0.6663,0.4538,H0LA01087
2012LA2,2012,LOUISIANA,LA,2,,False,CALEB TROTTER,Other,C,9261.67,,6791,287354,-1.1,-22.0,0.0236,0.3013,H2LA02123
2012LA2,2012,LOUISIANA,LA,2,,False,CEDRIC L RICHMOND,Democrat,I,925311.02,23.4,158501,287354,-1.1,-22.0,0.5516,0.3013,H8LA02054
2012LA2,2012,LOUISIANA,LA,2,,False,DWAYNE BAILEY,Republican,C,2674.0,-22.8,38801,287354,-1.1,-22.0,0.135,0.3013,H2LA02115
2012LA2,2012,LOUISIANA,LA,2,,False,GARY LANDRIEU,Democrat,C,9433.54,23.4,71916,287354,-1.1,-22.0,0.2503,0.3013,H2LA02107
2012LA2,2012,LOUISIANA,LA,2,,False,JOSUE LAROSE,Republican,C,1944.21,-22.8,11345,287354,-1.1,-22.0,0.0395,0.3013,H2LA02099
2012LA3,2012,LOUISIANA,LA,3,,False,"""JIM"" STARK",Other,,,,3765,311393,-1.1,15.0,0.0121,0.1464,
2012LA3,2012,LOUISIANA,LA,3,,False,"""RON"" RICHARD",Democrat,C,86390.34,-13.75,67070,311393,-1.1,15.0,0.2154,0.1464,H2LA03055
2012LA3,2012,LOUISIANA,LA,3,,False,BRYAN BARRILLEAUX,Republican,,,14.05,7908,311393,-1.1,15.0,0.0254,0.1464,
2012LA3,2012,LOUISIANA,LA,3,,False,CHARLES W BOUSTANY JR,Republican,I,4867555.13,14.05,139123,311393,-1.1,15.0,0.4468,0.1464,H4LA07029
2012LA3,2012,LOUISIANA,LA,3,,False,JEFFREY M LANDRY,Republican,I,2244000.42,14.05,93527,311393,-1.1,15.0,0.3004,0.1464,H0LA03141
2012LA4,2012,LOUISIANA,LA,4,,False,JOHN FLEMING,Republican,I,1319610.19,10.41,187894,249531,-1.1,11.0,0.753,0.506,H8LA04225
2012LA4,2012,LOUISIANA,LA,4,,False,RANDALL LORD,Other,,,,61637,249531,-1.1,11.0,0.247,0.506,
2012LA5,2012,LOUISIANA,LA,5,,False,"""RON"" CEASAR",Other,,,,37486,260216,-1.1,14.0,0.1441,0.6342,
2012LA5,2012,LOUISIANA,LA,5,,False,CLAY STEVEN GRANT,Other,,,,20194,260216,-1.1,14.0,0.0776,0.6342,
2012LA5,2012,LOUISIANA,LA,5,,False,RODNEY ALEXANDER,Republican,I,1157954.63,13.53,202536,260216,-1.1,14.0,0.7783,0.6342,H2LA05084
2012LA6,2012,LOUISIANA,LA,6,,False,BILL CASSIDY,Republican,,,18.59,243553,306713,-1.1,19.0,0.7941,0.6892,
2012LA6,2012,LOUISIANA,LA,6,,False,"RICHARD ""RPT"" TORREGANO",Other,,,,30975,306713,-1.1,19.0,0.101,0.6892,
2012LA6,2012,LOUISIANA,LA,6,,False,RUFUS HOLT CRAIG JR,Other,,,,32185,306713,-1.1,19.0,0.1049,0.6892,
2012MA1,2012,MASSACHUSETTS,MA,1,,False,RICHARD E NEAL,Democrat,I,1902833.93,14.1,261936,336555,-1.1,-13.0,0.7783,0.0,H8MA02041
2012MA2,2012,MASSACHUSETTS,MA,2,,False,JAMES P MCGOVERN,Democrat,I,740708.53,11.1,259257,342736,-1.1,-10.0,0.7564,0.0,H4MA03022
2012MA3,2012,MASSACHUSETTS,MA,3,,False,JONATHAN A GOLNIK,Republican,C,261842.62,-8.79,109372,335111,-1.1,-8.0,0.3264,0.3066,H0MA05066
2012MA3,2012,MASSACHUSETTS,MA,3,,False,NIKI TSONGAS,Democrat,I,1477655.22,9.41,212119,335111,-1.1,-8.0,0.633,0.3066,H8MA05143
2012MA4,2012,MASSACHUSETTS,MA,4,,False,DAVID A ROSA,Other,,,,10741,373114,-1.1,-10.0,0.0288,0.2449,
2012MA4,2012,MASSACHUSETTS,MA,4,,False,JOSEPH P KENNEDY III,Democrat,O,3869295.43,11.34,221303,373114,-1.1,-10.0,0.5931,0.2449,H2MA04073
2012MA4,2012,MASSACHUSETTS,MA,4,,False,SEAN BIELAT,Republican,O,1068677.77,-10.86,129936,373114,-1.1,-10.0,0.3482,0.2449,H0MA04127
2012MA5,2012,MASSACHUSETTS,MA,5,,False,EDWARD J MARKEY,Democrat,I,1110491.92,17.58,257490,364201,-1.1,-16.0,0.707,0.4793,H6MA07101
2012MA5,2012,MASSACHUSETTS,MA,5,,False,TOM TIERNEY,Republican,,,-16.62,82944,364201,-1.1,-16.0,0.2277,0.4793,
2012MA6,2012,MASSACHUSETTS,MA,6,,False,DANIEL FISHMAN,Other,C,6673.0,,16739,389852,-1.1,-7.0,0.0429,0.0111,H2MA06078
2012MA6,2012,MASSACHUSETTS,MA,6,,False,JOHN F TIERNEY,Democrat,I,2299260.87,8.11,180942,389852,-1.1,-7.0,0.4641,0.0111,H4MA06033
2012MA6,2012,MASSACHUSETTS,MA,6,,False,RICHARD R TISEI,Republican,C,2383077.28,-8.09,176612,389852,-1.1,-7.0,0.453,0.0111,H2MA00014
2012MA7,2012,MASSACHUSETTS,MA,7,,False,KARLA ROMERO,Other,,,,41199,285134,-1.1,-30.0,0.1445,0.5948,
2012MA7,2012,MASSACHUSETTS,MA,7,,False,MICHAEL E CAPUANO,Democrat,I,595431.79,31.69,210794,285134,-1.1,-30.0,0.7393,0.5948,H8MA08071
2012MA8,2012,MASSACHUSETTS,MA,8,,False,JOE SELVAGGI,Republican,C,36558.0,-9.61,82242,371694,-1.1,-9.0,0.2213,0.489,H2MA08066
2012MA8,2012,MASSACHUSETTS,MA,8,,False,STEPHEN F LYNCH,Democrat,I,642217.09,10.59,263999,371694,-1.1,-9.0,0.7103,0.489,H2MA09072
2012MA9,2012,MASSACHUSETTS,MA,9,,False,CHRISTOPHER SHELDON,Republican,C,71587.19,-8.85,116531,385799,-1.1,-8.0,0.3021,0.2494,H2MA09189
2012MA9,2012,MASSACHUSETTS,MA,9,,False,DANIEL S BOTELHO,Other,C,11922.42,,32655,385799,-1.1,-8.0,0.0846,0.2494,H2MA09205
2012MA9,2012,MASSACHUSETTS,MA,9,,False,WILLIAM R KEATING,Democrat,I,816180.03,9.35,212754,385799,-1.1,-8.0,0.5515,0.2494,H0MA10082
2012MD1,2012,MARYLAND,MD,1,,False,ANDY HARRIS,Republican,I,1465785.54,13.26,214204,337760,-1.1,14.0,0.6342,0.3594,H8MD01094
2012MD1,2012,MARYLAND,MD,1,,False,MUIR WAYNE BODA,Other,C,1718.05,,12857,337760,-1.1,14.0,0.0381,0.3594,H2MD01170
2012MD1,2012,MARYLAND,MD,1,,False,WENDY ROSEN,Democrat,C,209851.47,-12.54,92812,337760,-1.1,14.0,0.2748,0.3594,H2MD01147
2012MD2,2012,MARYLAND,MD,2,,False,C A DUTCH RUPPERSBERGER,Democrat,I,1096047.97,8.44,194088,295940,-1.1,-7.0,0.6558,0.3447,H2MD02160
2012MD2,2012,MARYLAND,MD,2,,False,LEO WAYNE DYMOWSKI,Other,,,,9344,295940,-1.1,-7.0,0.0316,0.3447,
2012MD2,2012,MARYLAND,MD,2,,False,NANCY C JACOBS,Republican,C,253209.01,-7.76,92071,295940,-1.1,-7.0,0.3111,0.3447,H2MD02236
2012MD3,2012,MARYLAND,MD,3,,False,ERIC DELANO KNOWLES,Republican,C,30271.32,-7.73,94549,319859,-1.1,-7.0,0.2956,0.3727,H2MD03143
2012MD3,2012,MARYLAND,MD,3,,False,JOHN P SARBANES,Democrat,I,640835.69,8.47,213747,319859,-1.1,-7.0,0.6683,0.3727,H6MD03292
2012MD3,2012,MARYLAND,MD,3,,False,PAUL W DRGOS JR,Other,,,,11028,319859,-1.1,-7.0,0.0345,0.3727,
2012MD4,2012,MARYLAND,MD,4,,False,DONNA F EDWARDS,Democrat,I,779458.79,24.66,240385,311512,-1.1,-23.0,0.7717,0.5645,H6MD04183
2012MD4,2012,MARYLAND,MD,4,,False,FAITH M LOUDON,Republican,C,76922.37,-23.54,64560,311512,-1.1,-23.0,0.2072,0.5645,H2MD04273
2012MD4,2012,MARYLAND,MD,4,,False,SCOTT SOFFEN,Other,,,,6204,311512,-1.1,-23.0,0.0199,0.5645,
2012MD5,2012,MARYLAND,MD,5,,False,ARVIN VOHRA,Other,,,,4503,343820,-1.1,-11.0,0.0131,0.4169,
2012MD5,2012,MARYLAND,MD,5,,False,BOB AUERBACH,Other,,,,5040,343820,-1.1,-11.0,0.0147,0.4169,
2012MD5,2012,MARYLAND,MD,5,,False,STENY H HOYER,Democrat,I,3838032.94,12.52,238618,343820,-1.1,-11.0,0.694,0.4169,H2MD05155
