year,state,state_po,office,district,runoff,special,candidate,party,candidatevotes,totalvotes,CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_DISB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT
2022,OHIO,OH,US HOUSE,10,False,False,MICHAEL R TURNER,REPUBLICAN,168327,272961,H2OH03067,MICHAEL R REP. TURNER,I,REP,1029189.47,OH,10
2022,OHIO,OH,US HOUSE,10,False,False,DAVID ESRATI,DEMOCRAT,104634,272961,H8OH03098,DAVID ESRATI,C,DEM,45681.07,OH,10
2022,OHIO,OH,US HOUSE,11,False,False,ERIC J BREWER,REPUBLICAN,47988,215710,,,,,,,
2022,OHIO,OH,US HOUSE,11,False,False,SHONTEL M BROWN,DEMOCRAT,167722,215710,H2OH11169,M SHONTEL BROWN,I,DEM,4431017.3,OH,11
2022,OHIO,OH,US HOUSE,12,False,False,TROY BALDERSON,REPUBLICAN,191344,276237,H8OH12180,WILLIAM TROY BALDERSON,I,REP,1558778.66,OH,12
2022,OHIO,OH,US HOUSE,12,False,False,AMY RIPPEL-ELTON,DEMOCRAT,84893,276237,,,,,,,
2022,OHIO,OH,US HOUSE,13,False,False,MADISON GESIOTTO GILBERT,REPUBLICAN,134593,284409,H2OH09163,MADISON GESIOTTO GILBERT,C,REP,2193907.16,OH,13
2022,OHIO,OH,US HOUSE,13,False,False,EMILIA SYKES,DEMOCRAT,149816,284409,H2OH13264,EMILIA SYKES,O,DEM,2491705.97,OH,13
2022,OHIO,OH,US HOUSE,14,False,False,DAVID P JOYCE,REPUBLICAN,183389,297028,H2OH14064,DAVID P JOYCE,I,REP,1442817.28,OH,14
2022,OHIO,OH,US HOUSE,14,False,False,MATT KILBOY,DEMOCRAT,113639,297028,H2OH13223,MATTHEW KILBOY,C,DEM,91186.14,OH,14
2022,OHIO,OH,US HOUSE,15,False,False,MIKE CAREY,REPUBLICAN,143112,251251,H2OH15228,MIKE CAREY,I,REP,2285182.77,OH,15
2022,OHIO,OH,US HOUSE,15,False,False,GARY JOSEPHSON,DEMOCRAT,108139,251251,H2OH15277,GARY JOSEPHSON,C,DEM,41465.61,OH,15
2022,OHIO,OH,US HOUSE,2,False,False,BRAD R WENSTRUP,REPUBLICAN,192117,257862,H2OH02085,BRAD DR. WENSTRUP,I,REP,1670776.09,OH,2
2022,OHIO,OH,US HOUSE,2,False,False,SAMANTHA MEADOWS,DEMOCRAT,65745,257862,H2OH02127,SAMANTHA MEADOWS,C,DEM,28330.05,OH,2
2022,OHIO,OH,US HOUSE,3,False,False,LEE R STAHLEY,REPUBLICAN,76455,258797,,,,,,,
2022,OHIO,OH,US HOUSE,3,False,False,JOYCE BEATTY,DEMOCRAT,182324,258797,H2OH03125,JOYCE BEATTY,I,DEM,1043001.84,OH,3
2022,OHIO,OH,US HOUSE,4,False,False,JIM JORDAN,REPUBLICAN,200773,290156,H6OH04082,JAMES D. JORDAN,I,REP,12721628.98,OH,4
2022,OHIO,OH,US HOUSE,4,False,False,TAMIE WILSON,DEMOCRAT,89383,290156,H2OH04156,TAMIE WILSON,C,DEM,170422.02,OH,4
2022,OHIO,OH,US HOUSE,5,False,False,ROBERT E LATTA,REPUBLICAN,187303,279937,H8OH05036,ROBERT EDWARD LATTA,I,REP,1355637.62,OH,5
2022,OHIO,OH,US HOUSE,5,False,False,CRAIG SWARTZ,DEMOCRAT,92634,279937,H2OH05062,CRAIG STEPHEN SWARTZ,C,DEM,54692.3,OH,5
2022,OHIO,OH,US HOUSE,6,False,False,BILL JOHNSON,REPUBLICAN,189883,280383,H0OH06189,BILL JOHNSON,I,REP,1580549.63,OH,6
2022,OHIO,OH,US HOUSE,6,False,False,LOUIS G LYRAS,DEMOCRAT,90500,280383,H8OH13154,LOUIS GEORGE LYRAS,C,DEM,132597.38,OH,6
2022,OHIO,OH,US HOUSE,7,False,False,MAX MILLER,REPUBLICAN,168002,303573,H2OH16051,MAX MILLER,O,REP,2972790.21,OH,7
2022,OHIO,OH,US HOUSE,7,False,False,MATTHEW DIEMER,DEMOCRAT,135485,303573,H2OH16044,MATTHEW DIEMER,O,DEM,276778.53,OH,7
2022,OHIO,OH,US HOUSE,8,False,False,WARREN DAVIDSON,REPUBLICAN,180287,278916,H6OH08315,WARREN DAVIDSON,I,REP,1043417.28,OH,8
2022,OHIO,OH,US HOUSE,8,False,False,VANESSA ENOCH,DEMOCRAT,98629,278916,H8OH08097,VANESSA ENOCH,C,DEM,0.0,OH,8
2022,OHIO,OH,US HOUSE,9,False,False,J R MAJEWSKI,REPUBLICAN,115362,266017,H2OH09155,J R MAJEWSKI,C,REP,1178921.69,OH,9
2022,OHIO,OH,US HOUSE,9,False,False,MARCY KAPTUR,DEMOCRAT,150655,266017,H2OH09031,MARCY KAPTUR,I,DEM,3785817.76,OH,9
2022,OKLAHOMA,OK,US HOUSE,1,False,False,KEVIN HERN,REPUBLICAN,142800,233495,H8OK01157,KEVIN HERN,I,REP,1346742.72,OK,1
2022,OKLAHOMA,OK,US HOUSE,1,False,False,ADAM MARTIN,DEMOCRAT,80974,233495,H2OK01176,ADAM MARTIN,C,DEM,32748.96,OK,1
2022,OKLAHOMA,OK,US HOUSE,1,False,False,EVELYN L ROGERS,INDEPENDENT,9721,233495,H6OK03165,EVELYN L (LOUISE) ROGERS,C,IND,1810.86,OK,1
2022,OKLAHOMA,OK,US HOUSE,2,False,False,JOSH BRECHEEN,REPUBLICAN,167843,231672,H2OK02315,JOSH BRECHEEN,O,REP,580780.17,OK,2
2022,OKLAHOMA,OK,US HOUSE,2,False,False,NAOMI ANDREWS,DEMOCRAT,54194,231672,H2OK02307,NAOMI ANDREWS,O,DEM,7072.01,OK,2
2022,OKLAHOMA,OK,US HOUSE,2,False,False,BULLDOG BEN ROBINSON,INDEPENDENT,9635,231672,,,,,,,
2022,OKLAHOMA,OK,US HOUSE,3,False,False,FRANK D LUCAS,REPUBLICAN,147418,197772,H4OK06056,FRANK D. LUCAS,I,REP,1626902.64,OK,3
2022,OKLAHOMA,OK,US HOUSE,3,False,False,JEREMIAH A ROSS,DEMOCRAT,50354,197772,,,,,,,
2022,OKLAHOMA,OK,US HOUSE,4,False,False,TOM COLE,REPUBLICAN,149879,224546,H2OK04055,TOM COLE,I,REP,2397460.91,OK,4
2022,OKLAHOMA,OK,US HOUSE,4,False,False,MARY BRANNON,DEMOCRAT,74667,224546,H8OK04094,MARY BRANNON,C,DEM,-1632.0,OK,4
2022,OKLAHOMA,OK,US HOUSE,5,False,False,STEPHANIE I BICE,REPUBLICAN,152699,258826,H0OK05205,STEPHANIE BICE,I,REP,2081305.19,OK,5
2022,OKLAHOMA,OK,US HOUSE,5,False,False,JOSHUA HARRIS-TILL,DEMOCRAT,96799,258826,H2OK05169,JOSHUA HARRIS-TILL,C,DEM,59997.32,OK,5
2022,OKLAHOMA,OK,US HOUSE,5,False,False,DAVID K FROSCH,INDEPENDENT,9328,258826,,,,,,,
2022,OREGON,OR,US HOUSE,1,False,False,CHRISTOPHER A MANN,REPUBLICAN,99042,310243,,,,,,,
2022,OREGON,OR,US HOUSE,1,False,False,SUZANNE BONAMICI,DEMOCRAT,210682,310243,H2OR01133,SUZANNE MS. BONAMICI,I,DEM,965259.7,OR,1
2022,OREGON,OR,US HOUSE,1,False,False,MISCELLANEOUS,,519,310243,,,,,,,
2022,OREGON,OR,US HOUSE,2,False,False,CLIFF BENTZ,REPUBLICAN,208369,308676,H0OR02127,CLIFF BENTZ,I,REP,601566.9,OR,2
2022,OREGON,OR,US HOUSE,2,False,False,JOE YETTER,DEMOCRAT,99882,308676,,,,,,,
2022,OREGON,OR,US HOUSE,2,False,False,MISCELLANEOUS,,425,308676,,,,,,,
2022,OREGON,OR,US HOUSE,3,False,False,JOANNA HARBOUR,REPUBLICAN,79766,303334,H0OR03174,JOANNA HARBOUR,C,REP,8346.47,OR,3
2022,OREGON,OR,US HOUSE,3,False,False,EARL BLUMENAUER,DEMOCRAT,212119,303334,H6OR03064,EARL BLUMENAUER,I,DEM,1350035.14,OR,3
2022,OREGON,OR,US HOUSE,3,False,False,DAVID E DELK,PROGRESSIVE,10982,303334,,,,,,,
2022,OREGON,OR,US HOUSE,3,False,False,MISCELLANEOUS,,467,303334,,,,,,,
2022,OREGON,OR,US HOUSE,4,False,False,ALEK SKARLATOS,REPUBLICAN,146055,339077,H0OR04107,ALEK SKARLATOS,O,REP,4584182.87,OR,4
2022,OREGON,OR,US HOUSE,4,False,False,VAL HOYLE,DEMOCRAT,171372,339077,H2OR04095,VALERIE HOYLE,O,DEM,2569971.33,OR,4
2022,OREGON,OR,US HOUSE,4,False,False,LEVI LEATHERBERRY,INDEPENDENT,9052,339077,,,,,,,
2022,OREGON,OR,US HOUSE,4,False,False,JIM HOWARD,CONSTITUTION,6075,339077,,,,,,,
2022,OREGON,OR,US HOUSE,4,False,False,MIKE BEILSTEIN,PACIFIC GREEN,6033,339077,,,,,,,
2022,OREGON,OR,US HOUSE,4,False,False,MISCELLANEOUS,,490,339077,,,,,,,
2022,OREGON,OR,US HOUSE,5,False,False,LORI CHAVEZ-DEREMER,REPUBLICAN,178813,351233,H2OR05209,LORI CHAVEZ-DEREMER,C,REP,2558814.1,OR,5
2022,OREGON,OR,US HOUSE,5,False,False,JAMIE MCLEOD-SKINNER,DEMOCRAT,171514,351233,H8OR02161,JAMIE MCLEOD-SKINNER,C,DEM,3624684.67,OR,5
2022,OREGON,OR,US HOUSE,5,False,False,MISCELLANEOUS,,906,351233,,,,,,,
2022,OREGON,OR,US HOUSE,6,False,False,MIKE ERICKSON,REPUBLICAN,139946,294377,H2OR06124,MIKE ERICKSON,O,REP,3953687.35,OR,6
2022,OREGON,OR,US HOUSE,6,False,False,ANDREA SALINAS,DEMOCRAT,147156,294377,H2OR06066,ANDREA SALINAS,O,DEM,3398902.83,OR,6
2022,OREGON,OR,US HOUSE,6,False,False,LARRY D MCFARLAND,CONSTITUTION,6762,294377,,,,,,,
2022,OREGON,OR,US HOUSE,6,False,False,MISCELLANEOUS,,513,294377,,,,,,,
2022,PENNSYLVANIA,PA,US HOUSE,1,False,False,BRIAN K FITZPATRICK,REPUBLICAN,201571,367380,H6PA08277,BRIAN FITZPATRICK,I,REP,3148642.09,PA,1
2022,PENNSYLVANIA,PA,US HOUSE,1,False,False,ASHLEY EHASZ,DEMOCRAT,165809,367380,H2PA01099,ASHLEY EHASZ,C,DEM,964394.38,PA,1
2022,PENNSYLVANIA,PA,US HOUSE,10,False,False,SCOTT PERRY,REPUBLICAN,169331,314546,H2PA04135,SCOTT PERRY,I,REP,3038350.12,PA,10
2022,PENNSYLVANIA,PA,US HOUSE,10,False,False,SHAMAINE DANIELS,DEMOCRAT,145215,314546,H2PA10124,SHAMAINE MS DANIELS,C,DEM,412696.48,PA,10
2022,PENNSYLVANIA,PA,US HOUSE,11,False,False,LLOYD SMUCKER,REPUBLICAN,194991,316826,H6PA16320,LLOYD K. SMUCKER,I,REP,1377468.04,PA,11
2022,PENNSYLVANIA,PA,US HOUSE,11,False,False,BOB HOLLISTER,DEMOCRAT,121835,316826,,,,,,,
2022,PENNSYLVANIA,PA,US HOUSE,12,False,False,MIKE DOYLE,REPUBLICAN,143946,328620,H2PA12070,MICHAEL DOYLE,O,REP,205104.56,PA,12
2022,PENNSYLVANIA,PA,US HOUSE,12,False,False,SUMMER LEE,DEMOCRAT,184674,328620,H2PA18200,SUMMER LEE,O,DEM,1827312.18,PA,12
2022,PENNSYLVANIA,PA,US HOUSE,13,False,False,JOHN JOYCE,REPUBLICAN,260345,260345,H8PA13125,JOHN JOYCE,I,REP,432003.62,PA,13
2022,PENNSYLVANIA,PA,US HOUSE,14,False,False,GUY RESCHENTHALER,REPUBLICAN,230865,230865,H8PA18199,GUY MR. RESCHENTHALER,I,REP,2181930.15,PA,14
2022,PENNSYLVANIA,PA,US HOUSE,15,False,False,GLENN THOMPSON,REPUBLICAN,213417,305146,H8PA05071,GLENN MR. THOMPSON,I,REP,2431756.89,PA,15
2022,PENNSYLVANIA,PA,US HOUSE,15,False,False,MIKE MOLESEVICH,DEMOCRAT,91729,305146,H2PA15131,MIKE MOLESEVICH,C,DEM,49953.34,PA,15
2022,PENNSYLVANIA,PA,US HOUSE,16,False,False,MIKE KELLY,REPUBLICAN,190546,320989,,,,,,,
2022,PENNSYLVANIA,PA,US HOUSE,16,False,False,DAN PASTORE,DEMOCRAT,130443,320989,H2PA16097,DANIEL PASTORE,C,DEM,860292.72,PA,16
2022,PENNSYLVANIA,PA,US HOUSE,17,False,False,JEREMY SHAFFER,REPUBLICAN,169013,362628,H2PA17160,JEREMY SHAFFER,O,REP,2721426.5,PA,17
2022,PENNSYLVANIA,PA,US HOUSE,17,False,False,CHRIS DELUZIO,DEMOCRAT,193615,362628,H2PA17103,CHRISTOPHER DELUZIO,O,DEM,3271004.88,PA,17
2022,PENNSYLVANIA,PA,US HOUSE,2,False,False,AARON BASHIR,REPUBLICAN,45454,186683,,,,,,,
2022,PENNSYLVANIA,PA,US HOUSE,2,False,False,BRENDAN F BOYLE,DEMOCRAT,141229,186683,H4PA13199,BRENDAN F BOYLE,I,DEM,832349.98,PA,2
2022,PENNSYLVANIA,PA,US HOUSE,3,False,False,DWIGHT EVANS,DEMOCRAT,251115,263935,H6PA02171,DWIGHT EVANS,I,DEM,1192319.69,PA,3
2022,PENNSYLVANIA,PA,US HOUSE,3,False,False,CHRISTOPHER HOEPPNER,SOCIALIST WORKERS,12820,263935,,,,,,,
2022,PENNSYLVANIA,PA,US HOUSE,4,False,False,CHRISTIAN NASCIMENTO,REPUBLICAN,141986,366785,H2PA04226,CHRISTIAN NASCIMENTO,C,REP,237960.54,PA,4
2022,PENNSYLVANIA,PA,US HOUSE,4,False,False,MADELEINE DEAN,DEMOCRAT,224799,366785,H8PA04116,MADELEINE DEAN,I,DEM,1925679.55,PA,4
2022,PENNSYLVANIA,PA,US HOUSE,5,False,False,DAVID GALLUCH,REPUBLICAN,110058,315186,H2PA05074,DAVID GALLUCH,C,REP,734779.14,PA,5
2022,PENNSYLVANIA,PA,US HOUSE,5,False,False,MARY GAY SCANLON,DEMOCRAT,205128,315186,H8PA07200,MARY GAY SCANLON,I,DEM,1512234.94,PA,5
2022,PENNSYLVANIA,PA,US HOUSE,6,False,False,GUY CIARROCCHI,REPUBLICAN,136097,326483,H2PA06197,GUY CIARROCCHI,C,REP,1038514.19,PA,6
2022,PENNSYLVANIA,PA,US HOUSE,6,False,False,CHRISSY HOULAHAN,DEMOCRAT,190386,326483,H8PA06087,CHRISSY HOULAHAN,I,DEM,4974591.65,PA,6
2022,PENNSYLVANIA,PA,US HOUSE,7,False,False,LISA SCHELLER,REPUBLICAN,145527,296891,H0PA07132,LISA SCHELLER,C,REP,6432421.56,PA,7
2022,PENNSYLVANIA,PA,US HOUSE,7,False,False,SUSAN WILD,DEMOCRAT,151364,296891,H8PA15229,SUSAN WILD,I,DEM,7027026.2,PA,7
2022,PENNSYLVANIA,PA,US HOUSE,8,False,False,JIM BOGNET,REPUBLICAN,139930,286886,H0PA08221,JIM BOGNET,C,REP,3054918.96,PA,8
2022,PENNSYLVANIA,PA,US HOUSE,8,False,False,MATT CARTWRIGHT,DEMOCRAT,146956,286886,H2PA17079,MATTHEW A. CARTWRIGHT,I,DEM,5482589.39,PA,8
2022,PENNSYLVANIA,PA,US HOUSE,9,False,False,DANIEL MEUSER,REPUBLICAN,209185,301807,H8PA10147,DANIEL MEUSER,I,REP,1138097.94,PA,9
2022,PENNSYLVANIA,PA,US HOUSE,9,False,False,AMANDA R WALDMAN,DEMOCRAT,92622,301807,H2PA09126,AMANDA WALDMAN,C,DEM,30311.97,PA,9
2022,RHODE ISLAND,RI,US HOUSE,1,False,False,ALLEN R WATERS,REPUBLICAN,56055,156734,H2RI01202,ALLEN R WATERS,C,REP,46963.26,RI,1
2022,RHODE ISLAND,RI,US HOUSE,1,False,False,DAVID N CICILLINE,DEMOCRAT,100318,156734,H0RI01073,DAVID N CICILLINE,I,DEM,1660126.72,RI,1
2022,RHODE ISLAND,RI,US HOUSE,2,False,False,ALLAN W FUNG,REPUBLICAN,93969,201089,H2RI02226,ALLAN FUNG,O,REP,2244824.25,RI,2
2022,RHODE ISLAND,RI,US HOUSE,2,False,False,SETH M MAGAZINER,DEMOCRAT,101432,201089,H2RI02184,SETH MAGAZINER,O,DEM,3864245.92,RI,2
2022,RHODE ISLAND,RI,US HOUSE,2,False,False,WILLIAM H GILBERT,INDEPENDENT-MODERATE,5489,201089,,,,,,,
2022,SOUTH CAROLINA,SC,US HOUSE,1,False,False,NANCY MACE,REPUBLICAN,153757,272681,H0SC01394,NANCY MACE,I,REP,5733463.53,SC,1
2022,SOUTH CAROLINA,SC,US HOUSE,1,False,False,ANNIE ANDREWS,DEMOCRAT,115796,272681,H2SC01127,ANNIE DR. ANDREWS,C,DEM,1982884.26,SC,1
2022,SOUTH CAROLINA,SC,US HOUSE,1,False,False,JOSEPH ODDO,ALLIANCE,2634,272681,,,,,,,
2022,SOUTH CAROLINA,SC,US HOUSE,2,False,False,JOE WILSON,REPUBLICAN,147699,246126,H2SC02059,JOE THE HON. WILSON,I,REP,830198.74,SC,2
2022,SOUTH CAROLINA,SC,US HOUSE,2,False,False,JUDD LARKINS,DEMOCRAT,98081,246126,H2SC02182,JUDDSON LARKINS,C,DEM,94871.75,SC,2
2022,SOUTH CAROLINA,SC,US HOUSE,3,False,False,JEFF DUNCAN,REPUBLICAN,189971,194569,H0SC03077,JEFFREY D MR. DUNCAN,I,REP,1459464.85,SC,3
2022,SOUTH CAROLINA,SC,US HOUSE,4,False,False,WILLIAM R TIMMONS IV,REPUBLICAN,165607,182365,H8SC04250,WILLIAM R IV TIMMONS,I,REP,1704453.21,SC,4
2022,SOUTH CAROLINA,SC,US HOUSE,5,False,False,RALPH NORMAN,REPUBLICAN,154725,241707,H8SC05158,RALPH W. JR. NORMAN,I,REP,1086941.49,SC,5
2022,SOUTH CAROLINA,SC,US HOUSE,5,False,False,EVANGELINE HUNDLEY,DEMOCRAT,83299,241707,H2SC05102,EVANGELINE HUNDLEY,C,DEM,15660.88,SC,5
2022,SOUTH CAROLINA,SC,US HOUSE,5,False,False,LARRY GAITHER,GREEN,3547,241707,,,,,,,
2022,SOUTH CAROLINA,SC,US HOUSE,6,False,False,DUKE BUCKNER,REPUBLICAN,79879,211028,H2SC06142,DUKE BUCKNER,C,REP,204554.58,SC,6
2022,SOUTH CAROLINA,SC,US HOUSE,6,False,False,JAMES E CLYBURN,DEMOCRAT,130923,211028,H2SC02042,JAMES E. CLYBURN,I,DEM,3278334.83,SC,6
2022,SOUTH CAROLINA,SC,US HOUSE,7,False,False,RUSSELL FRY,REPUBLICAN,164440,253865,H2SC07280,RUSSELL FRY,C,REP,1218494.55,SC,7
2022,SOUTH CAROLINA,SC,US HOUSE,7,False,False,DARYL W SCOTT,DEMOCRAT,89030,253865,,,,,,,
2022,SOUTH DAKOTA,SD,US HOUSE,0,False,False,DUSTY JOHNSON,REPUBLICAN,253821,327841,H8SD01055,DUSTY JOHNSON,I,REP,1316536.62,SD,0
2022,SOUTH DAKOTA,SD,US HOUSE,0,False,False,COLLIN DUPREL,LIBERTARIAN,74020,327841,,,,,,,
2022,TENNESSEE,TN,US HOUSE,1,False,False,DIANA HARSHBARGER,REPUBLICAN,147241,188003,H0TN01118,DIANA HARSHBARGER,I,REP,1323357.17,TN,1
2022,TENNESSEE,TN,US HOUSE,1,False,False,CAMERON PARSONS,DEMOCRAT,37049,188003,,,,,,,
2022,TENNESSEE,TN,US HOUSE,1,False,False,RICHARD G BAKER,INDEPENDENT,2466,188003,,,,,,,
2022,TENNESSEE,TN,US HOUSE,1,False,False,MATT MAKROM,INDEPENDENT,1247,188003,,,,,,,
2022,TENNESSEE,TN,US HOUSE,2,False,False,TIM BURCHETT,REPUBLICAN,141089,207762,H8TN02119,TIM BURCHETT,I,REP,1194820.64,TN,2
2022,TENNESSEE,TN,US HOUSE,2,False,False,MARK HARMON,DEMOCRAT,66673,207762,,,,,,,
2022,TENNESSEE,TN,US HOUSE,3,False,False,CHARLES J “CHUCK” FLEISCHMANN,REPUBLICAN,136639,199830,H0TN03254,CHARLES J FLEISCHMANN,I,REP,924871.13,TN,3
2022,TENNESSEE,TN,US HOUSE,3,False,False,MEG GORMAN,DEMOCRAT,60334,199830,H0TN03452,MEG GORMAN,C,DEM,68549.71,TN,3
2022,TENNESSEE,TN,US HOUSE,3,False,False,RICK TYLER,INDEPENDENT,1736,199830,,,,,,,
2022,TENNESSEE,TN,US HOUSE,3,False,False,THOMAS M RUMBA,INDEPENDENT,1121,199830,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,SCOTT DESJARLAIS,REPUBLICAN,122401,173437,H0TN04195,SCOTT HON. DESJARLAIS,I,REP,161447.05,TN,4
2022,TENNESSEE,TN,US HOUSE,4,False,False,WAYNE STEELE,DEMOCRAT,44648,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,MIKE WINTON,INDEPENDENT,2834,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,CLYDE BENSON,INDEPENDENT,1806,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,DAVID LEIGHTON JONES,INDEPENDENT,708,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,THARON CHANDLER,INDEPENDENT,585,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,4,False,False,JOSEPH “KRISHNADAS” MAGYER,INDEPENDENT,455,173437,,,,,,,
2022,TENNESSEE,TN,US HOUSE,5,False,False,ANDY OGLES,REPUBLICAN,123558,221275,H2TN05446,ANDY OGLES,O,REP,888751.19,TN,5
2022,TENNESSEE,TN,US HOUSE,5,False,False,HEIDI CAMPBELL,DEMOCRAT,93648,221275,H2TN05438,HEIDI CAMPBELL,O,DEM,1084278.11,TN,5
2022,TENNESSEE,TN,US HOUSE,5,False,False,DERRICK BRANTLEY,INDEPENDENT,2090,221275,,,,,,,
2022,TENNESSEE,TN,US HOUSE,5,False,False,DANIEL COOPER,INDEPENDENT,1132,221275,H2TN05131,JAMES COOPER,I,DEM,1428067.28,TN,5
2022,TENNESSEE,TN,US HOUSE,5,False,False,RICK SHANNON,INDEPENDENT,847,221275,,,,,,,
2022,TENNESSEE,TN,US HOUSE,6,False,False,JOHN W ROSE,REPUBLICAN,129388,195063,H8TN06094,JOHN W. ROSE,I,REP,1677493.23,TN,6
2022,TENNESSEE,TN,US HOUSE,6,False,False,RANDAL COOPER,DEMOCRAT,65675,195063,H2TN06162,RANDAL DEAN COOPER,C,DEM,4392.33,TN,6
2022,TENNESSEE,TN,US HOUSE,7,False,False,MARK E GREEN,REPUBLICAN,108421,180822,H8TN07076,MARK DR. GREEN,I,REP,1915750.51,TN,7
2022,TENNESSEE,TN,US HOUSE,7,False,False,ODESSA KELLY,DEMOCRAT,68973,180822,,,,,,,
2022,TENNESSEE,TN,US HOUSE,7,False,False,STEVEN J HOOPER,INDEPENDENT,3428,180822,,,,,,,
2022,TENNESSEE,TN,US HOUSE,8,False,False,DAVID KUSTOFF,REPUBLICAN,155602,210315,H2TN07103,DAVID KUSTOFF,I,REP,1467247.52,TN,8
2022,TENNESSEE,TN,US HOUSE,8,False,False,LYNNETTE P WILLIAMS,DEMOCRAT,51102,210315,H2TN08184,LYNNETTE WILLIAMS,C,DEM,775.0,TN,8
2022,TENNESSEE,TN,US HOUSE,8,False,False,JAMES HART,INDEPENDENT,2541,210315,H2TN08077,JAMES HART,C,IND,4386.17,TN,8
2022,TENNESSEE,TN,US HOUSE,8,False,False,RONNIE HENLEY,INDEPENDENT,1070,210315,,,,,,,
2022,TENNESSEE,TN,US HOUSE,9,False,False,CHARLOTTE BERGMANN,REPUBLICAN,35123,133918,H0TN09061,CHARLOTTE BERGMANN,C,REP,48231.83,TN,9
2022,TENNESSEE,TN,US HOUSE,9,False,False,STEVE COHEN,DEMOCRAT,93800,133918,H6TN09068,STEVE I MR. COHEN,I,DEM,313772.7,TN,9
2022,TENNESSEE,TN,US HOUSE,9,False,False,GEORGE FLINN,INDEPENDENT,3349,133918,H0TN08287,GEORGE S DR JR FLINN,C,IND,139545.04,TN,9
2022,TENNESSEE,TN,US HOUSE,9,False,False,DENNIS CLARK,INDEPENDENT,1160,133918,,,,,,,
2022,TENNESSEE,TN,US HOUSE,9,False,False,PAUL COOK,INDEPENDENT,485,133918,,,,,,,
2022,TEXAS,TX,US HOUSE,1,False,False,NATHANIEL MORAN,REPUBLICAN,183224,234662,H2TX01112,NATHANIEL QUENTIN MORAN,O,REP,932294.74,TX,1
2022,TEXAS,TX,US HOUSE,1,False,False,JRMAR “JJ” JEFFERSON,DEMOCRAT,51438,234662,,,,,,,
2022,TEXAS,TX,US HOUSE,10,False,False,MICHAEL T MCCAUL,REPUBLICAN,159469,251937,H4TX10093,MICHAEL MCCAUL,I,REP,2476623.21,TX,10
2022,TEXAS,TX,US HOUSE,10,False,False,LINDA NUNO,DEMOCRAT,86404,251937,,,,,,,
2022,TEXAS,TX,US HOUSE,10,False,False,BILL KELSEY,LIBERTARIAN,6064,251937,,,,,,,
2022,TEXAS,TX,US HOUSE,11,False,False,AUGUST PFLUGER,REPUBLICAN,151066,151066,H0TX11230,AUGUST LEE II PFLUGER,I,REP,2118606.73,TX,11
2022,TEXAS,TX,US HOUSE,12,False,False,KAY GRANGER,REPUBLICAN,152953,237979,H6TX12060,KAY GRANGER,I,REP,2034933.82,TX,12
2022,TEXAS,TX,US HOUSE,12,False,False,TREY J HUNT,DEMOCRAT,85026,237979,H2TX12085,TREY JOSEPH HUNT,C,DEM,49483.33,TX,12
2022,TEXAS,TX,US HOUSE,13,False,False,RONNY JACKSON,REPUBLICAN,161767,214677,H0TX13228,RONNY LYNN JACKSON,I,REP,4817462.91,TX,13
2022,TEXAS,TX,US HOUSE,13,False,False,KATHLEEN BROWN,DEMOCRAT,52910,214677,H2TX13117,MARY KATHLEEN BROWN,C,DEM,180973.38,TX,13
2022,TEXAS,TX,US HOUSE,14,False,False,"RANDY K WEBER, SR",REPUBLICAN,149543,213149,H2TX14149,RANDY WEBER,I,REP,1066150.61,TX,14
2022,TEXAS,TX,US HOUSE,14,False,False,MIKAL WILLIAMS,DEMOCRAT,63606,213149,H0TX14218,MIKAL D. DR WILLIAMS,C,DEM,56467.59,TX,14
2022,TEXAS,TX,US HOUSE,15,False,False,MONICA DE LA CRUZ,REPUBLICAN,80978,151889,H0TX15124,MONICA DE LA CRUZ,C,REP,4643522.35,TX,15
2022,TEXAS,TX,US HOUSE,15,False,False,MICHELLE VALLEJO,DEMOCRAT,68097,151889,H2TX15203,MICHELLE VALLEJO,C,DEM,2334914.06,TX,15
2022,TEXAS,TX,US HOUSE,15,False,False,"ROSS LYNN LEONE, JR",LIBERTARIAN,2814,151889,,,,,,,
2022,TEXAS,TX,US HOUSE,16,False,False,IRENE ARMENDARIZ JACKSON,REPUBLICAN,54986,150496,H0TX16106,IRENE ARMENDARIZ-JACKSON,C,REP,397535.48,TX,16
2022,TEXAS,TX,US HOUSE,16,False,False,VERONICA ESCOBAR,DEMOCRAT,95510,150496,H8TX16109,VERONICA ESCOBAR,I,DEM,1333277.5,TX,16
2022,TEXAS,TX,US HOUSE,17,False,False,PETE SESSIONS,REPUBLICAN,144408,217209,H2TX03126,PETE SESSIONS,I,REP,1079651.04,TX,17
2022,TEXAS,TX,US HOUSE,17,False,False,MARY JO WOODS,DEMOCRAT,72801,217209,,,,,,,
